id,bedrooms,bathrooms,sqft_living,sqft_lot15,waterfront,condition,grade,sqft_basement,sqft_above,current_age,zipcode,zip_encoded,zip_med_price_hpi,yr_built,yr_renovated,sqft_living15,Date,Index,Multiplier,year_sold,age_sold,price_hpi_adj,zip_med_price_raw,zip_med_sqft,zip_med_price_sqft_raw,zip_med_price_sqft_hpi,price,sqft_lot,floors
8682292020,2,2,1510,3921,0,3,8,0,1510,12,98053,29,929640,2006,0,1440,9/1/2014,152.63,1.529,2014,8,688050,620000,2390,259.4142259,388.9707113,450000,4908,1
1604590230,4,2.5,2900,18303,0,4,10,0,2900,24,98075,38,1118128,1994,0,2900,4/1/2015,160.37,1.455,2015,21,1164000,737444,2980,247.4644295,375.2107383,800000,18303,2
2856101540,3,2.5,2240,5100,0,3,7,0,2240,23,98117,51,819840,1995,0,1460,12/1/2014,156.52,1.491,2014,19,1007916,544000,1550,350.9677419,528.9290323,676000,3825,2
1336300610,4,1.75,2040,5600,0,4,9,0,2040,97,98102,41,1060060,1921,0,3220,4/1/2015,160.37,1.455,2015,94,1851488,690000,1730,398.8439306,612.7514451,1272500,5000,2
3819500065,3,1.75,1460,7980,0,3,7,0,1460,46,98028,16,665418,1972,0,1920,10/1/2014,153.91,1.516,2014,42,439640,445000,2070,214.9758454,321.457971,290000,7980,1
2329600040,3,1.5,990,8625,0,4,7,0,990,56,98003,2,401507,1962,0,1360,11/1/2014,155.21,1.503,2014,52,237474,267475,1780,150.2668539,225.5657303,158000,8925,1
4440900040,4,1.75,1970,8135,0,5,7,830,1140,58,98133,57,567088,1960,0,1820,5/1/2014,147.59,1.581,2014,54,600701,375000,1510,248.3443709,375.5549669,379950,9389,1
7202260330,4,2.5,2660,4517,0,3,8,0,2660,17,98053,29,929640,2001,0,2330,5/1/2014,147.59,1.581,2014,13,921723,620000,2390,259.4142259,388.9707113,583000,4000,2
425000230,2,1,870,5700,0,4,6,0,870,61,98056,31,570278,1957,0,1020,12/1/2014,156.52,1.491,2014,57,223650,379800,1945,195.2699229,293.2020566,150000,5700,1
5466400530,3,2.5,1740,6825,0,3,7,0,1740,28,98042,26,439200,1990,0,1260,7/1/2014,150.09,1.555,2014,24,406632,290000,1900,152.6315789,231.1578947,261500,6992,2
6600490220,4,2.5,2290,3608,0,3,7,0,2290,14,98198,68,402170,2004,0,1480,10/1/2014,153.91,1.516,2014,10,421448,265000,1610,164.5962733,249.7950311,278000,3777,2
2156500220,4,2.75,2170,7820,0,3,8,880,1290,41,98052,28,934871,1977,0,2120,9/1/2014,152.63,1.529,2014,37,848595,615000,2294,268.0906713,407.5287707,555000,7140,1
9438300035,3,1.75,2040,8172,0,3,7,570,1470,60,98133,57,567088,1958,0,1900,8/1/2014,151.35,1.542,2014,56,547410,375000,1510,248.3443709,375.5549669,355000,8173,1
4036800770,4,1.5,1770,7000,0,3,7,0,1770,60,98008,7,814319,1958,0,1600,9/1/2014,152.63,1.529,2014,56,573375,541200,1950,277.5384615,417.5994872,375000,6650,1
4006000281,3,1.75,2380,6377,0,1,6,1000,1380,100,98118,52,558208,1918,0,1720,7/1/2014,150.09,1.555,2014,96,352985,367500,1580,232.5949367,353.2962025,227000,12681,1
3586501135,3,2.25,2270,28300,0,3,9,450,1820,43,98177,65,797301,1975,0,2520,6/1/2014,148.83,1.568,2014,39,1066240,535550,2075,258.0963855,384.2414458,680000,23900,1
8819900220,2,1.75,1390,5000,0,4,8,0,1390,90,98105,43,997992,1928,0,2160,2/1/2015,158.43,1.473,2015,87,1011215,667000,1860,358.6021505,536.5548387,686500,5025,1.5
1775801020,3,1.75,1530,13566,0,3,7,350,1180,30,98072,36,780610,1988,0,1550,11/1/2014,155.21,1.503,2014,26,616230,515000,2260,227.8761062,345.4026549,410000,26642,1
3758900150,2,1,1430,11421,0,3,6,200,1230,97,98033,21,1000038,1921,0,1950,8/1/2014,151.35,1.542,2014,93,655350,670000,2125,315.2941176,470.6061176,425000,13300,1.5
1954420230,3,2.5,2030,7130,0,3,8,0,2030,30,98074,37,971395,1988,0,2040,3/1/2015,159.4,1.464,2015,27,823500,640000,2495,256.5130261,389.3366733,562500,7549,1
4307320230,4,2.5,2390,6346,0,3,7,0,2390,15,98056,31,570278,2003,0,2390,10/1/2014,153.91,1.516,2014,11,523020,379800,1945,195.2699229,293.2020566,345000,6976,2
7856620910,4,2.5,2540,9800,0,4,8,900,1640,39,98006,5,1126320,1979,0,2820,4/1/2015,160.37,1.455,2015,36,913012,745000,2640,282.1969697,426.6363636,627500,11500,1
1624079021,3,1,1890,54014,0,3,7,0,1890,56,98024,14,595788,1962,0,1746,3/1/2015,159.4,1.464,2015,53,519720,400000,1620,246.9135802,367.7703704,355000,36300,1
4123800330,3,2.25,1870,6203,0,3,7,0,1870,32,98038,23,509250,1986,0,1670,5/1/2015,161.34,1.446,2015,29,484410,337000,1980,170.2020202,257.1969697,335000,5876,2
7186800120,4,3,1780,5304,0,3,7,0,1780,65,98118,52,558208,1953,0,1730,3/1/2015,159.4,1.464,2015,62,512400,367500,1580,232.5949367,353.2962025,350000,4228,1
925069123,3,1,1610,58127,0,3,7,0,1610,40,98053,29,929640,1978,0,2510,3/1/2015,159.4,1.464,2015,37,863760,620000,2390,259.4142259,388.9707113,590000,58370,1
5422420120,3,2,1420,6607,0,3,7,0,1420,28,98023,13,406288,1990,0,1790,7/1/2014,150.09,1.555,2014,24,391860,268450,1880,142.7925532,216.1106383,252000,6788,2
5460500040,5,4,4440,9614,0,5,10,2220,2220,50,98040,25,1438855,1968,0,2720,4/1/2015,160.37,1.455,2015,47,1884225,950000,2695,352.5046382,533.8979592,1295000,9270,1
5113400264,4,2,1820,5408,0,3,7,0,1820,71,98119,53,1082204,1947,2002,1440,11/1/2014,155.21,1.503,2014,67,1059615,721500,1770,407.6271186,611.4146893,705000,5001,2
1828000230,3,2,1620,8424,0,3,7,440,1180,50,98052,28,934871,1968,0,2120,7/1/2014,150.09,1.555,2014,46,774390,615000,2294,268.0906713,407.5287707,498000,8400,1
6415100331,2,1,870,7252,0,3,7,0,870,70,98133,57,567088,1948,0,1250,9/1/2014,152.63,1.529,2014,66,477813,375000,1510,248.3443709,375.5549669,312500,7227,1
7686205370,4,1.75,1830,7500,0,2,7,770,1060,56,98198,68,402170,1962,0,1040,11/1/2014,155.21,1.503,2014,52,390780,265000,1610,164.5962733,249.7950311,260000,5375,1
8092501400,3,1.5,2290,9600,0,4,7,0,2290,51,98042,26,439200,1967,0,1310,3/1/2015,159.4,1.464,2015,48,307367,290000,1900,152.6315789,231.1578947,209950,9600,1
643300210,3,1.75,1110,9660,0,4,7,0,1110,51,98006,5,1126320,1967,0,2050,2/1/2015,158.43,1.473,2015,48,898530,745000,2640,282.1969697,426.6363636,610000,10402,1
7550801225,4,1,1440,5000,0,3,7,0,1440,112,98107,45,802244,1906,0,1490,6/1/2014,148.83,1.568,2014,108,784000,529950,1440,368.0208333,557.1138889,500000,7100,1.5
4078300040,3,3.5,3070,5881,0,3,8,1500,1570,90,98125,55,640278,1928,1996,2350,2/1/2015,158.43,1.473,2015,87,1252050,425000,1600,265.625,400.17375,850000,7050,1
4036100175,4,2.5,2440,10807,0,5,8,960,1480,57,98006,5,1126320,1961,0,2140,2/1/2015,158.43,1.473,2015,54,1014897,745000,2640,282.1969697,426.6363636,689000,11700,1
1036700220,4,2,2410,4611,0,3,9,0,2410,44,98008,7,814319,1974,0,1910,11/1/2014,155.21,1.503,2014,40,706410,541200,1950,277.5384615,417.5994872,470000,4680,2
1644500450,3,3,2270,5661,0,3,9,140,2130,16,98056,31,570278,2002,0,2850,5/1/2014,147.59,1.581,2014,12,1011840,379800,1945,195.2699229,293.2020566,640000,5175,2
6326000205,4,1.75,2340,7800,0,3,8,750,1590,58,98146,60,449522,1960,0,1970,8/1/2014,151.35,1.542,2014,54,447180,305000,1490,204.6979866,301.6926174,290000,7200,1
3375300150,3,2.5,1800,8486,0,3,7,0,1800,35,98003,2,401507,1983,0,1670,12/1/2014,156.52,1.491,2014,31,385423,267475,1780,150.2668539,225.5657303,258500,9000,2
2344300220,4,3.5,2210,8811,0,4,9,660,1550,41,98004,3,1438652,1977,2006,2370,7/1/2014,150.09,1.555,2014,37,1710500,950000,2240,424.1071429,642.2553571,1100000,7597,1
203101065,3,1.75,1820,22320,0,3,7,570,1250,41,98053,29,929640,1977,0,2030,5/1/2014,147.59,1.581,2014,37,664020,620000,2390,259.4142259,388.9707113,420000,22320,1
5083100065,3,1,1190,9450,0,3,7,0,1190,63,98198,68,402170,1955,0,1190,9/1/2014,152.63,1.529,2014,59,351670,265000,1610,164.5962733,249.7950311,230000,9083,1
1545804240,3,1.5,1400,8125,0,4,7,0,1400,32,98038,23,509250,1986,0,1480,4/1/2015,160.37,1.455,2015,29,366660,337000,1980,170.2020202,257.1969697,252000,6865,1
2329720040,3,2.5,2600,4658,0,3,8,0,2600,15,98028,16,665418,2003,0,2600,6/1/2014,148.83,1.568,2014,11,807520,445000,2070,214.9758454,321.457971,515000,4506,2
7551300065,2,1,910,5000,0,4,6,0,910,113,98107,45,802244,1905,0,1740,6/1/2014,148.83,1.568,2014,109,666400,529950,1440,368.0208333,557.1138889,425000,4635,1
4321200580,3,2.5,1760,4698,0,3,8,0,1760,24,98126,56,596642,1994,0,1760,1/1/2015,157.47,1.482,2015,21,852150,395750,1455,271.9931271,410.0632302,575000,2320,2
9164100040,2,1,860,5356,0,4,7,0,860,109,98117,51,819840,1909,0,1090,10/1/2014,153.91,1.516,2014,105,591240,544000,1550,350.9677419,528.9290323,390000,5160,1
7922750150,4,2.25,2310,9800,0,3,8,530,1780,50,98033,21,1000038,1968,0,2310,9/1/2014,152.63,1.529,2014,46,858534,670000,2125,315.2941176,470.6061176,561500,9800,1
2804600155,4,1.75,2000,3728,0,4,9,180,1820,92,98112,48,1247362,1926,0,1950,5/1/2015,161.34,1.446,2015,89,1952100,822500,2095,392.601432,595.3995227,1350000,3728,1.5
5101402296,5,2.75,2460,7830,0,5,9,970,1490,63,98115,49,855845,1955,0,2050,9/1/2014,152.63,1.529,2014,59,1276715,564750,1700,332.2058824,503.4382353,835000,7830,1
8019200845,2,1,1020,14519,0,3,6,0,1020,85,98168,64,359315,1933,0,1480,2/1/2015,158.43,1.473,2015,82,360885,235000,1380,170.2898551,260.3731884,245000,15000,1.5
9286100150,3,2.5,1670,2897,0,3,8,0,1670,18,98027,15,860832,2000,0,1670,8/1/2014,151.35,1.542,2014,14,732758,565000,2330,242.4892704,369.455794,475200,3980,2
3727800065,2,1,790,5024,0,4,7,0,790,77,98117,51,819840,1941,0,1330,11/1/2014,155.21,1.503,2014,73,638775,544000,1550,350.9677419,528.9290323,425000,5024,1
7657000085,2,1.5,2010,8037,0,3,7,0,2010,66,98178,66,419404,1952,0,1360,2/1/2015,158.43,1.473,2015,63,321114,277554,1720,161.3686047,243.8395349,218000,7755,2
7954300120,4,2.5,2600,6185,0,3,9,0,2600,19,98056,31,570278,1999,0,2640,8/1/2014,151.35,1.542,2014,15,925200,379800,1945,195.2699229,293.2020566,600000,6536,2
686400040,4,2.25,1890,7210,0,3,8,0,1890,51,98008,7,814319,1967,0,1920,4/1/2015,160.37,1.455,2015,48,792975,541200,1950,277.5384615,417.5994872,545000,7210,1
7857003046,5,3,2008,5297,0,3,7,792,1216,26,98118,52,558208,1992,0,2040,5/1/2015,161.34,1.446,2015,23,665160,367500,1580,232.5949367,353.2962025,460000,5050,1
5014000085,2,1,880,6413,0,3,7,0,880,68,98116,50,841375,1950,0,1360,6/1/2014,148.83,1.568,2014,64,666400,560000,1725,324.6376812,487.7536232,425000,6413,1
2205500355,3,1.75,1700,8360,0,4,7,850,850,63,98006,5,1126320,1955,0,1520,10/1/2014,153.91,1.516,2014,59,689780,745000,2640,282.1969697,426.6363636,455000,8360,1
2595650220,3,2,1730,11336,0,3,8,0,1730,24,98001,0,394162,1994,0,1980,4/1/2015,160.37,1.455,2015,21,455560,260000,1822,142.7003293,216.3347969,313100,12821,1
7880010150,4,3.5,3910,37674,0,4,10,1420,2490,31,98027,15,860832,1987,0,2830,6/1/2014,148.83,1.568,2014,27,1223040,565000,2330,242.4892704,369.455794,780000,59863,2
6386550040,4,2.5,2160,9600,0,3,8,0,2160,19,98031,19,433425,1999,0,1770,12/1/2014,156.52,1.491,2014,15,515140,288200,1845,156.2059621,234.9186992,345500,9682,2
1355000220,3,1.75,1200,7600,0,5,7,0,1200,43,98031,19,433425,1975,0,1270,1/1/2015,157.47,1.482,2015,40,360126,288200,1845,156.2059621,234.9186992,243000,8034,1
6619900120,5,3.5,3860,9600,0,4,8,1200,2660,45,98034,22,671925,1973,0,2440,12/1/2014,156.52,1.491,2014,41,998970,445000,1830,243.1693989,367.1721311,670000,9600,1
2132200230,3,1.5,1320,7560,0,3,6,480,840,35,98019,11,614225,1983,0,1210,2/1/2015,158.43,1.473,2015,32,478725,400000,2100,190.4761905,292.4880952,325000,7560,1
2988800065,2,1,1280,17771,0,3,7,220,1060,67,98178,66,419404,1951,0,1460,12/1/2014,156.52,1.491,2014,63,418971,277554,1720,161.3686047,243.8395349,281000,12500,1
13001215,3,1,1100,5100,0,4,7,0,1100,105,98108,46,526012,1913,0,1450,3/1/2015,159.4,1.464,2015,102,190320,342500,1645,208.2066869,319.7641337,130000,5100,1
705700530,3,2.5,2170,8121,0,3,7,0,2170,23,98038,23,509250,1995,0,2020,7/1/2014,150.09,1.555,2014,19,528700,337000,1980,170.2020202,257.1969697,340000,9798,2
7230100120,4,2.75,2720,51366,0,4,8,0,2720,41,98059,33,650094,1977,0,1960,2/1/2015,158.43,1.473,2015,38,714405,430000,2245,191.5367483,289.5741648,485000,51396,2
9520900230,4,2.75,2520,6398,0,3,8,0,2520,4,98072,36,780610,2014,0,2520,12/1/2014,156.52,1.491,2014,0,958504,515000,2260,227.8761062,345.4026549,642860,6398,2
9828701085,3,1.75,2560,4800,0,3,7,1280,1280,107,98112,48,1247362,1911,0,1620,10/1/2014,153.91,1.516,2014,103,1132452,822500,2095,392.601432,595.3995227,747000,4800,1
1926049385,4,2.5,2650,7269,0,3,8,400,2250,39,98133,57,567088,1979,0,2110,7/1/2014,150.09,1.555,2014,35,870722,375000,1510,248.3443709,375.5549669,559950,7200,2
5680000455,4,2.75,2870,5400,0,3,9,0,2870,10,98108,46,526012,2008,0,2030,11/1/2014,155.21,1.503,2014,6,867664,342500,1645,208.2066869,319.7641337,577288,7200,2
125039021,2,1,1230,3750,0,3,7,350,880,98,98117,51,819840,1920,0,1710,9/1/2014,152.63,1.529,2014,94,879175,544000,1550,350.9677419,528.9290323,575000,2726,1.5
3241600150,3,1,1450,6464,0,4,7,0,1450,65,98118,52,558208,1953,0,1170,5/1/2014,147.59,1.581,2014,61,453747,367500,1580,232.5949367,353.2962025,287000,6000,1
1245003006,4,3.75,3180,8558,0,3,9,680,2500,6,98033,21,1000038,2012,0,2910,11/1/2014,155.21,1.503,2014,2,1726947,670000,2125,315.2941176,470.6061176,1149000,9889,2
2789000120,2,1,1800,10450,0,3,6,900,900,73,98168,64,359315,1945,0,2040,4/1/2015,160.37,1.455,2015,70,487425,235000,1380,170.2898551,260.3731884,335000,8900,1
6073300040,4,2.25,2020,13175,0,2,8,0,2020,52,98056,31,570278,1966,0,1800,1/1/2015,157.47,1.482,2015,49,555750,379800,1945,195.2699229,293.2020566,375000,12500,2
7663700531,2,1,620,7930,0,3,6,0,620,92,98125,55,640278,1926,0,1400,1/1/2015,157.47,1.482,2015,89,481650,425000,1600,265.625,400.17375,325000,14823,1
7149400450,4,2.25,1980,7081,0,3,7,510,1470,41,98032,20,379000,1977,0,1980,1/1/2015,157.47,1.482,2015,38,425334,249000,1720,144.7674419,220.3488372,287000,7081,1
9264911210,5,3,2970,8062,0,3,8,1160,1810,39,98023,13,406288,1979,0,2630,2/1/2015,158.43,1.473,2015,36,471360,268450,1880,142.7925532,216.1106383,320000,7000,1
7853300650,4,2.5,2270,4400,0,3,7,0,2270,12,98065,34,757328,2006,0,2090,8/1/2014,151.35,1.542,2014,8,655350,502500,2450,205.1020408,309.1134694,425000,4400,2
6383000150,3,1,1630,6009,0,4,8,0,1630,64,98117,51,819840,1954,0,2120,8/1/2014,151.35,1.542,2014,60,848100,544000,1550,350.9677419,528.9290323,550000,6009,1
5560000650,3,1,1520,8450,0,2,6,400,1120,57,98023,13,406288,1961,0,1320,12/1/2014,156.52,1.491,2014,53,201285,268450,1880,142.7925532,216.1106383,135000,8450,1
5700002020,3,1.75,2080,5995,0,4,8,0,2080,94,98144,59,680955,1924,0,2300,7/1/2014,150.09,1.555,2014,90,1080725,450000,1634,275.3977968,416.7411261,695000,5687,1.5
2141310540,5,2.5,3020,12598,0,4,9,1040,1980,41,98006,5,1126320,1977,0,2890,5/1/2015,161.34,1.446,2015,38,1409850,745000,2640,282.1969697,426.6363636,975000,9648,1
7247000035,4,1.75,2180,28710,0,3,8,1000,1180,68,98198,68,402170,1950,0,2180,5/1/2014,147.59,1.581,2014,64,332010,265000,1610,164.5962733,249.7950311,210000,28710,1
4077800438,4,1.75,1780,8100,0,4,7,730,1050,67,98125,55,640278,1951,0,1590,12/1/2014,156.52,1.491,2014,63,772338,425000,1600,265.625,400.17375,518000,8768,1
8821900155,3,1,1370,7214,0,3,6,0,1370,88,98125,55,640278,1930,0,1450,7/1/2014,150.09,1.555,2014,84,521702,425000,1600,265.625,400.17375,335500,6780,2
1324039110,4,3.5,3050,5900,0,3,9,1000,2050,34,98126,56,596642,1984,0,2170,11/1/2014,155.21,1.503,2014,30,1127250,395750,1455,271.9931271,410.0632302,750000,7020,2
5566100205,3,1.75,1490,12000,0,4,7,0,1490,62,98006,5,1126320,1956,0,1630,12/1/2014,156.52,1.491,2014,58,767865,745000,2640,282.1969697,426.6363636,515000,12000,1
7222000209,4,2.75,1800,6900,0,3,7,750,1050,16,98055,30,443775,2002,0,1820,5/1/2014,147.59,1.581,2014,12,544654,294950,1705,172.9912023,260.2785924,344500,5453,1
7867500021,3,1.5,1760,8965,0,3,7,600,1160,60,98118,52,558208,1958,0,2080,6/1/2014,148.83,1.568,2014,56,736960,367500,1580,232.5949367,353.2962025,470000,6723,1
8563010540,4,1.75,1770,9587,0,3,8,400,1370,51,98008,7,814319,1967,0,2040,9/1/2014,152.63,1.529,2014,47,926803,541200,1950,277.5384615,417.5994872,606150,9848,1
7349650120,4,2.75,2910,6649,0,3,7,1310,1600,20,98002,1,356349,1998,0,2220,11/1/2014,155.21,1.503,2014,16,438876,235000,1570,149.6815287,226.9738854,292000,7712,1
9269200540,3,1.75,2520,4920,0,3,8,1260,1260,61,98126,56,596642,1957,0,1360,8/1/2014,151.35,1.542,2014,57,661518,395750,1455,271.9931271,410.0632302,429000,5043,1
1939000040,4,2.5,3190,36280,0,3,9,0,3190,30,98053,29,929640,1988,0,2560,8/1/2014,151.35,1.542,2014,26,1179630,620000,2390,259.4142259,388.9707113,765000,38119,2
2767603026,2,1,540,5000,0,3,5,0,540,113,98107,45,802244,1905,0,1290,4/1/2015,160.37,1.455,2015,110,618375,529950,1440,368.0208333,557.1138889,425000,2500,1
9477920120,4,2.5,3170,5340,0,3,7,0,3170,18,98059,33,650094,2000,0,3010,2/1/2015,158.43,1.473,2015,15,743865,430000,2245,191.5367483,289.5741648,505000,5340,2
4037200530,3,1.75,1830,7700,0,3,7,0,1830,61,98008,7,814319,1957,0,1600,3/1/2015,159.4,1.464,2015,58,797807,541200,1950,277.5384615,417.5994872,544950,7371,1
8150600065,3,2,1360,4840,0,3,8,0,1360,82,98126,56,596642,1936,0,1450,9/1/2014,152.63,1.529,2014,78,584078,395750,1455,271.9931271,410.0632302,382000,4840,1.5
4046600120,3,1.75,1870,15391,0,3,7,0,1870,40,98014,10,552375,1978,0,1870,8/1/2014,151.35,1.542,2014,36,732450,375000,1778,210.9111361,310.6721035,475000,25157,2
8835220210,3,1.5,1370,3799,0,4,7,0,1370,36,98034,22,671925,1982,0,1370,4/1/2015,160.37,1.455,2015,33,516525,445000,1830,243.1693989,367.1721311,355000,4790,2
7696300180,4,2.5,1700,7592,0,5,7,0,1700,46,98034,22,671925,1972,0,1370,7/1/2014,150.09,1.555,2014,42,637550,445000,1830,243.1693989,367.1721311,410000,9000,1
6362900145,4,2,1960,2315,0,3,6,980,980,118,98144,59,680955,1900,1988,1175,2/1/2015,158.43,1.473,2015,115,662850,450000,1634,275.3977968,416.7411261,450000,5008,1
7663700968,7,4.5,4140,1865,0,3,7,2070,2070,40,98125,55,640278,1978,0,1440,5/1/2014,147.59,1.581,2014,36,893265,425000,1600,265.625,400.17375,565000,9066,1
6844700975,2,1,1290,5712,0,4,7,0,1290,77,98115,49,855845,1941,0,1670,4/1/2015,160.37,1.455,2015,74,769840,564750,1700,332.2058824,503.4382353,529100,6528,1.5
7853300720,4,2.5,2460,4578,0,3,7,0,2460,12,98065,34,757328,2006,0,2320,2/1/2015,158.43,1.473,2015,9,666532,502500,2450,205.1020408,309.1134694,452500,6454,2
4222200210,4,2,1580,8000,0,3,7,540,1040,51,98003,2,401507,1967,0,1550,5/1/2014,147.59,1.581,2014,47,387345,267475,1780,150.2668539,225.5657303,245000,8000,1
7518505040,1,1,700,4110,0,3,6,0,700,64,98117,51,819840,1954,0,1330,3/1/2015,159.4,1.464,2015,61,607560,544000,1550,350.9677419,528.9290323,415000,2550,1
6646200770,4,2.5,2410,11412,0,3,9,0,2410,28,98074,37,971395,1990,0,2360,7/1/2014,150.09,1.555,2014,24,948550,640000,2495,256.5130261,389.3366733,610000,15899,2
1262700040,4,1.75,2180,9792,0,5,7,1090,1090,56,98178,66,419404,1962,0,2020,10/1/2014,153.91,1.516,2014,52,551066,277554,1720,161.3686047,243.8395349,363500,9702,1
6811000220,3,2.75,1950,12196,0,4,8,720,1230,49,98052,28,934871,1969,0,1990,2/1/2015,158.43,1.473,2015,46,751230,615000,2294,268.0906713,407.5287707,510000,12630,1
6979900330,4,2.5,2630,26071,0,3,8,0,2630,22,98053,29,929640,1996,0,2840,3/1/2015,159.4,1.464,2015,19,951600,620000,2390,259.4142259,388.9707113,650000,28298,2
984200540,4,2.5,2050,8820,0,4,7,0,2050,45,98058,32,508462,1973,0,1780,1/1/2015,157.47,1.482,2015,42,429780,333000,1970,169.035533,258.1025381,290000,9015,2
7812800155,3,1,790,6298,0,2,6,0,790,74,98178,66,419404,1944,0,960,3/1/2015,159.4,1.464,2015,71,248880,277554,1720,161.3686047,243.8395349,170000,6750,1
7228500610,2,1,1070,2370,0,3,6,0,1070,118,98122,54,855895,1900,0,1380,3/1/2015,159.4,1.464,2015,115,746640,561625,1628,344.9785012,525.7340295,510000,5280,1
5162100650,4,2.5,2320,7614,0,3,8,0,2320,31,98003,2,401507,1987,0,2230,9/1/2014,152.63,1.529,2014,27,483164,267475,1780,150.2668539,225.5657303,316000,7379,2
3904902510,4,2.5,2670,10982,0,4,9,0,2670,29,98029,17,866394,1989,0,2560,5/1/2014,147.59,1.581,2014,25,1090890,571500,2080,274.7596154,416.5355769,690000,13463,2
418000330,2,1,700,5200,0,5,5,0,700,66,98056,31,570278,1952,0,970,8/1/2014,151.35,1.542,2014,62,308323,379800,1945,195.2699229,293.2020566,199950,5200,1
7689600330,3,1,860,7200,0,3,6,0,860,58,98178,66,419404,1960,0,980,8/1/2014,151.35,1.542,2014,54,319194,277554,1720,161.3686047,243.8395349,207000,7740,1
2473370870,4,2.25,3490,8723,0,4,8,0,3490,42,98058,32,508462,1976,0,2320,4/1/2015,160.37,1.455,2015,39,654677,333000,1970,169.035533,258.1025381,449950,8400,1.5
2023069054,3,1.75,1160,15450,0,2,7,0,1160,38,98059,33,650094,1980,0,1420,3/1/2015,159.4,1.464,2015,35,529309,430000,2245,191.5367483,289.5741648,361550,257875,1
293800410,4,3.5,3650,56257,0,3,10,0,3650,22,98077,39,964410,1996,0,3730,9/1/2014,152.63,1.529,2014,18,1259896,645000,2860,225.5244755,337.2062937,824000,57538,2
7752000065,3,1.75,1550,10050,0,5,7,0,1550,61,98008,7,814319,1957,0,1720,1/1/2015,157.47,1.482,2015,58,795834,541200,1950,277.5384615,417.5994872,537000,10050,1
191100870,4,2.5,2620,9525,0,4,9,0,2620,44,98040,25,1438855,1974,0,2580,8/1/2014,151.35,1.542,2014,40,1292813,950000,2695,352.5046382,533.8979592,838400,9525,2.5
5347200220,2,1,720,4920,0,3,6,0,720,71,98126,56,596642,1947,0,990,9/1/2014,152.63,1.529,2014,67,344025,395750,1455,271.9931271,410.0632302,225000,4758,1
7604400150,3,2,1380,6827,0,4,7,0,1380,36,98106,44,474300,1982,0,1320,4/1/2015,160.37,1.455,2015,33,480004,315000,1400,225,338.7857143,329900,5198,1
3024089057,4,1,1170,28108,0,4,6,0,1170,76,98065,34,757328,1942,0,1610,1/1/2015,157.47,1.482,2015,73,418665,502500,2450,205.1020408,309.1134694,282500,34925,1
2212901010,3,1.75,1170,9800,0,4,7,0,1170,49,98042,26,439200,1969,0,1230,4/1/2015,160.37,1.455,2015,46,334577,290000,1900,152.6315789,231.1578947,229950,11960,1
6414100482,2,1,1630,8800,0,3,7,360,1270,71,98125,55,640278,1947,0,1660,3/1/2015,159.4,1.464,2015,68,732000,425000,1600,265.625,400.17375,500000,12059,1
9455200329,3,1.75,1890,6793,0,3,8,0,1890,51,98125,55,640278,1967,0,1920,11/1/2014,155.21,1.503,2014,47,743985,425000,1600,265.625,400.17375,495000,6557,1
9536601996,3,1,1010,9450,0,4,7,0,1010,59,98198,68,402170,1959,0,1240,6/1/2014,148.83,1.568,2014,55,234416,265000,1610,164.5962733,249.7950311,149500,9450,1
1546600230,3,2.5,2040,10115,0,4,8,620,1420,44,98005,4,1158475,1974,0,2260,8/1/2014,151.35,1.542,2014,40,1119492,757500,2485,304.8289738,466.1871227,726000,10033,1
8691330330,4,2.5,4080,10295,0,3,10,0,4080,20,98075,38,1118128,1998,0,3470,4/1/2015,160.37,1.455,2015,17,1308045,737444,2980,247.4644295,375.2107383,899000,10295,2
7788400065,3,1,1270,8996,0,5,7,0,1270,63,98056,31,570278,1955,0,1270,3/1/2015,159.4,1.464,2015,60,464088,379800,1945,195.2699229,293.2020566,317000,8925,1
2771101251,1,1,790,4100,0,3,6,0,790,65,98199,69,1003520,1953,0,1110,3/1/2015,159.4,1.464,2015,62,578280,673750,1915,351.8276762,524.0313316,395000,3000,1
4475000120,4,3,2580,6740,0,3,8,0,2580,19,98058,32,508462,1999,0,2010,2/1/2015,158.43,1.473,2015,16,530280,333000,1970,169.035533,258.1025381,360000,6740,2
3905120540,4,2.5,2290,6261,0,3,8,0,2290,22,98029,17,866394,1996,0,2100,6/1/2014,148.83,1.568,2014,18,893760,571500,2080,274.7596154,416.5355769,570000,6738,2
8562890910,4,2.5,3490,5025,0,3,8,0,3490,15,98042,26,439200,2003,0,2910,6/1/2014,148.83,1.568,2014,11,501760,290000,1900,152.6315789,231.1578947,320000,5000,2
7701700040,3,1.75,1510,12465,0,3,7,0,1510,42,98058,32,508462,1976,0,1470,9/1/2014,152.63,1.529,2014,38,489280,333000,1970,169.035533,258.1025381,320000,30185,1.5
7237300330,5,2.5,2400,4109,0,3,7,0,2400,14,98042,26,439200,2004,0,1880,3/1/2015,159.4,1.464,2015,11,392352,290000,1900,152.6315789,231.1578947,268000,4564,2
7883608693,2,1,900,6000,0,5,6,0,900,113,98108,46,526012,1905,0,940,6/1/2014,148.83,1.568,2014,109,299488,342500,1645,208.2066869,319.7641337,191000,3400,1
4363700304,2,1,1270,7500,0,4,7,360,910,69,98126,56,596642,1949,0,1040,8/1/2014,151.35,1.542,2014,65,616800,395750,1455,271.9931271,410.0632302,400000,7440,1
